run_id,task_id,model_label,condition,correct,misread,abstain,arm,numeric_verdict,extracted_nM,answer_nM,trap_nM,n_tool_calls,n_retries,total_tokens,latency_total,answer_empty,answer_tail
t_labF_CHEMBL1185172.label_implicit.qwen3.6-35b-a3b.r0.52b540a1,t_labF_CHEMBL1185172,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.232598911970854,False,NONE
t_labF_CHEMBL1185172.label_explicit.qwen3.6-35b-a3b.r0.142e2825,t_labF_CHEMBL1185172,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.271647514775395,False,NONE
t_labF_CHEMBL1186087.label_implicit.qwen3.6-35b-a3b.r0.fd82a449,t_labF_CHEMBL1186087,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.244977500289679,False,NONE
t_labF_CHEMBL1186087.label_explicit.qwen3.6-35b-a3b.r0.775ab41f,t_labF_CHEMBL1186087,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,5.000960133969784,False,NONE
t_labF_CHEMBL11875.label_implicit.qwen3.6-35b-a3b.r0.5f3e4a1e,t_labF_CHEMBL11875,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43183,4.25583978369832,False,NONE
t_labF_CHEMBL11875.label_explicit.qwen3.6-35b-a3b.r0.6db77169,t_labF_CHEMBL11875,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43588,4.288300283253193,False,NONE
t_labF_CHEMBL1190095.label_implicit.qwen3.6-35b-a3b.r0.c82f0a5f,t_labF_CHEMBL1190095,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.235041378065944,False,NONE
t_labF_CHEMBL1190095.label_explicit.qwen3.6-35b-a3b.r0.305a905f,t_labF_CHEMBL1190095,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.22030339576304,False,NONE
t_labF_CHEMBL1195425.label_implicit.qwen3.6-35b-a3b.r0.5db283c5,t_labF_CHEMBL1195425,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.226352563127875,False,NONE
t_labF_CHEMBL1195425.label_explicit.qwen3.6-35b-a3b.r0.70d7ddff,t_labF_CHEMBL1195425,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,5.997658338397741,False,NONE
t_labF_CHEMBL1197686.label_implicit.qwen3.6-35b-a3b.r0.181b7543,t_labF_CHEMBL1197686,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.232479760423303,False,NONE
t_labF_CHEMBL1197686.label_explicit.qwen3.6-35b-a3b.r0.e50787ba,t_labF_CHEMBL1197686,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.267689995467663,False,NONE
t_labF_CHEMBL119769.label_implicit.qwen3.6-35b-a3b.r0.9814524f,t_labF_CHEMBL119769,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43185,4.284931445494294,False,NONE
t_labF_CHEMBL119769.label_explicit.qwen3.6-35b-a3b.r0.af8bce5c,t_labF_CHEMBL119769,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43721,5.0129513666033745,False,"moleculeLabel_kind` is ""id"", meaning the label is just the ChEMBL ID itself — there is no real compound name associated with this molecule in the RDF data. NONE"
t_labF_CHEMBL1197859.label_implicit.qwen3.6-35b-a3b.r0.dd4eaeea,t_labF_CHEMBL1197859,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.266381042078137,False,NONE
t_labF_CHEMBL1197859.label_explicit.qwen3.6-35b-a3b.r0.76a9949a,t_labF_CHEMBL1197859,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.269133931025863,False,NONE
t_labF_CHEMBL1197976.label_implicit.qwen3.6-35b-a3b.r0.80fcf1dc,t_labF_CHEMBL1197976,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.347814759239554,False,NONE
t_labF_CHEMBL1197976.label_explicit.qwen3.6-35b-a3b.r0.4a2e85fc,t_labF_CHEMBL1197976,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.237216379493475,False,NONE
t_labF_CHEMBL1198132.label_implicit.qwen3.6-35b-a3b.r0.e5f4025d,t_labF_CHEMBL1198132,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.200620494782925,False,NONE
t_labF_CHEMBL1198132.label_explicit.qwen3.6-35b-a3b.r0.0323d783,t_labF_CHEMBL1198132,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.256025800481439,False,NONE
t_labF_CHEMBL1198369.label_implicit.qwen3.6-35b-a3b.r0.777039d6,t_labF_CHEMBL1198369,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.224857592955232,False,NONE
t_labF_CHEMBL1198369.label_explicit.qwen3.6-35b-a3b.r0.83890253,t_labF_CHEMBL1198369,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.454193903133273,False,NONE
t_labF_CHEMBL119841.label_implicit.qwen3.6-35b-a3b.r0.0e884431,t_labF_CHEMBL119841,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43185,4.268381392583251,False,NONE
t_labF_CHEMBL119841.label_explicit.qwen3.6-35b-a3b.r0.248c61ef,t_labF_CHEMBL119841,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43590,4.453758575022221,False,NONE
t_labF_CHEMBL1209196.label_implicit.qwen3.6-35b-a3b.r0.bd1d9e4f,t_labF_CHEMBL1209196,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.239074459299445,False,NONE
t_labF_CHEMBL1209196.label_explicit.qwen3.6-35b-a3b.r0.413e6a0b,t_labF_CHEMBL1209196,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.2337503880262375,False,NONE
t_labF_CHEMBL1213096.label_implicit.qwen3.6-35b-a3b.r0.c50f632a,t_labF_CHEMBL1213096,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.212772065773606,False,NONE
t_labF_CHEMBL1213096.label_explicit.qwen3.6-35b-a3b.r0.55c22715,t_labF_CHEMBL1213096,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.2447272054851055,False,NONE
t_labF_CHEMBL1213347.label_implicit.qwen3.6-35b-a3b.r0.b2e5d992,t_labF_CHEMBL1213347,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.223609384149313,False,NONE
t_labF_CHEMBL1213347.label_explicit.qwen3.6-35b-a3b.r0.fb2eb62f,t_labF_CHEMBL1213347,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.30659556388855,False,NONE
t_labF_CHEMBL1213640.label_implicit.qwen3.6-35b-a3b.r0.0689329b,t_labF_CHEMBL1213640,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.288907412439585,False,NONE
t_labF_CHEMBL1213640.label_explicit.qwen3.6-35b-a3b.r0.ad13c527,t_labF_CHEMBL1213640,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.242000678554177,False,NONE
t_labF_CHEMBL1213769.label_implicit.qwen3.6-35b-a3b.r0.74ec6757,t_labF_CHEMBL1213769,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.231939287856221,False,NONE
t_labF_CHEMBL1213769.label_explicit.qwen3.6-35b-a3b.r0.850b18f1,t_labF_CHEMBL1213769,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.281105600297451,False,NONE
t_labF_CHEMBL1213834.label_implicit.qwen3.6-35b-a3b.r0.03536958,t_labF_CHEMBL1213834,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.230849070474505,False,NONE
t_labF_CHEMBL1213834.label_explicit.qwen3.6-35b-a3b.r0.a7df63c6,t_labF_CHEMBL1213834,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.2392982840538025,False,NONE
t_labF_CHEMBL1213905.label_implicit.qwen3.6-35b-a3b.r0.4a5fb365,t_labF_CHEMBL1213905,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,15.789099901914597,False,NONE
t_labF_CHEMBL1213905.label_explicit.qwen3.6-35b-a3b.r0.f00578e4,t_labF_CHEMBL1213905,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.189608279615641,False,NONE
t_labF_CHEMBL1213966.label_implicit.qwen3.6-35b-a3b.r0.dbb068cb,t_labF_CHEMBL1213966,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.255921702831984,False,NONE
t_labF_CHEMBL1213966.label_explicit.qwen3.6-35b-a3b.r0.a2e2b88f,t_labF_CHEMBL1213966,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.250514183193445,False,NONE
t_labF_CHEMBL1214345.label_implicit.qwen3.6-35b-a3b.r0.d1a312cd,t_labF_CHEMBL1214345,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.267090251669288,False,NONE
t_labF_CHEMBL1214345.label_explicit.qwen3.6-35b-a3b.r0.ce1a1f9c,t_labF_CHEMBL1214345,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.288409952074289,False,NONE
t_labF_CHEMBL1214407.label_implicit.qwen3.6-35b-a3b.r0.11b52573,t_labF_CHEMBL1214407,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.242290034890175,False,NONE
t_labF_CHEMBL1214407.label_explicit.qwen3.6-35b-a3b.r0.024a3f62,t_labF_CHEMBL1214407,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.288282796740532,False,NONE
t_labF_CHEMBL1214410.label_implicit.qwen3.6-35b-a3b.r0.fddfa7b6,t_labF_CHEMBL1214410,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.276321699842811,False,NONE
t_labF_CHEMBL1214410.label_explicit.qwen3.6-35b-a3b.r0.262af907,t_labF_CHEMBL1214410,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.305479476228356,False,NONE
t_labF_CHEMBL1214519.label_implicit.qwen3.6-35b-a3b.r0.95aa1796,t_labF_CHEMBL1214519,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.257533634081483,False,NONE
t_labF_CHEMBL1214519.label_explicit.qwen3.6-35b-a3b.r0.c92d6343,t_labF_CHEMBL1214519,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.316173404455185,False,NONE
t_labF_CHEMBL1214525.label_implicit.qwen3.6-35b-a3b.r0.5ca527e1,t_labF_CHEMBL1214525,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.279997996985912,False,NONE
t_labF_CHEMBL1214525.label_explicit.qwen3.6-35b-a3b.r0.26564609,t_labF_CHEMBL1214525,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.279309835284948,False,NONE
t_labF_CHEMBL1215547.label_implicit.qwen3.6-35b-a3b.r0.31dbdd0d,t_labF_CHEMBL1215547,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.314909299835563,False,NONE
t_labF_CHEMBL1215547.label_explicit.qwen3.6-35b-a3b.r0.172d0eb2,t_labF_CHEMBL1215547,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.307015182450414,False,NONE
t_labF_CHEMBL1221601.label_implicit.qwen3.6-35b-a3b.r0.7d6c5203,t_labF_CHEMBL1221601,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.29733931273222,False,NONE
t_labF_CHEMBL1221601.label_explicit.qwen3.6-35b-a3b.r0.5a53fe78,t_labF_CHEMBL1221601,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.335799789056182,False,NONE
t_labF_CHEMBL1221925.label_implicit.qwen3.6-35b-a3b.r0.6ab35ff3,t_labF_CHEMBL1221925,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.274900231510401,False,NONE
t_labF_CHEMBL1221925.label_explicit.qwen3.6-35b-a3b.r0.5f3a744d,t_labF_CHEMBL1221925,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.367358973249793,False,NONE
t_labF_CHEMBL1222317.label_implicit.qwen3.6-35b-a3b.r0.ec28fc9b,t_labF_CHEMBL1222317,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.303737660869956,False,NONE
t_labF_CHEMBL1222317.label_explicit.qwen3.6-35b-a3b.r0.c3ce2803,t_labF_CHEMBL1222317,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.3207858726382256,False,NONE
t_labF_CHEMBL1222382.label_implicit.qwen3.6-35b-a3b.r0.6ca89fb0,t_labF_CHEMBL1222382,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.421148236840963,False,NONE
t_labF_CHEMBL1222382.label_explicit.qwen3.6-35b-a3b.r0.77df7ced,t_labF_CHEMBL1222382,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.293823203071952,False,NONE
t_labF_CHEMBL1222385.label_implicit.qwen3.6-35b-a3b.r0.0efa538a,t_labF_CHEMBL1222385,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.287011310458183,False,NONE
t_labF_CHEMBL1222385.label_explicit.qwen3.6-35b-a3b.r0.3028e679,t_labF_CHEMBL1222385,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.254597619175911,False,NONE
t_labF_CHEMBL1222386.label_implicit.qwen3.6-35b-a3b.r0.2e20b248,t_labF_CHEMBL1222386,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.250036995857954,False,NONE
t_labF_CHEMBL1222386.label_explicit.qwen3.6-35b-a3b.r0.edd3899f,t_labF_CHEMBL1222386,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.242349896579981,False,NONE
t_labF_CHEMBL1223140.label_implicit.qwen3.6-35b-a3b.r0.97e9d36b,t_labF_CHEMBL1223140,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.2972377967089415,False,NONE
t_labF_CHEMBL1223140.label_explicit.qwen3.6-35b-a3b.r0.bdcce1c2,t_labF_CHEMBL1223140,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.238106856122613,False,NONE
t_labF_CHEMBL122355.label_implicit.qwen3.6-35b-a3b.r0.b246aad7,t_labF_CHEMBL122355,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43185,4.294040057808161,False,NONE
t_labF_CHEMBL122355.label_explicit.qwen3.6-35b-a3b.r0.86c5c97b,t_labF_CHEMBL122355,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43590,4.276155389845371,False,NONE
t_labF_CHEMBL122701.label_implicit.qwen3.6-35b-a3b.r0.6b8e499a,t_labF_CHEMBL122701,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43185,4.285194508731365,False,NONE
t_labF_CHEMBL122701.label_explicit.qwen3.6-35b-a3b.r0.f5dc45de,t_labF_CHEMBL122701,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43590,4.298685275018215,False,NONE
t_labF_CHEMBL1231450.label_implicit.qwen3.6-35b-a3b.r0.2c04f999,t_labF_CHEMBL1231450,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.282355232164264,False,NONE
t_labF_CHEMBL1231450.label_explicit.qwen3.6-35b-a3b.r0.5c8b34c3,t_labF_CHEMBL1231450,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.313879506662488,False,NONE
t_labF_CHEMBL1232243.label_implicit.qwen3.6-35b-a3b.r0.588b6bb8,t_labF_CHEMBL1232243,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.261184612289071,False,NONE
t_labF_CHEMBL1232243.label_explicit.qwen3.6-35b-a3b.r0.1618a6ac,t_labF_CHEMBL1232243,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.284062085673213,False,NONE
t_labF_CHEMBL12329.label_implicit.qwen3.6-35b-a3b.r0.c975d8f7,t_labF_CHEMBL12329,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43183,4.256128802895546,False,NONE
t_labF_CHEMBL12329.label_explicit.qwen3.6-35b-a3b.r0.34807850,t_labF_CHEMBL12329,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43588,4.3048020619899035,False,NONE
t_labF_CHEMBL1234720.label_implicit.qwen3.6-35b-a3b.r0.7bb2bee7,t_labF_CHEMBL1234720,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.26453741453588,False,NONE
t_labF_CHEMBL1234720.label_explicit.qwen3.6-35b-a3b.r0.4f71ddfe,t_labF_CHEMBL1234720,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.300414992496371,False,NONE
t_labF_CHEMBL1235116.label_implicit.qwen3.6-35b-a3b.r0.482bbfc3,t_labF_CHEMBL1235116,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.262718802317977,False,NONE
t_labF_CHEMBL1235116.label_explicit.qwen3.6-35b-a3b.r0.25b83c17,t_labF_CHEMBL1235116,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.303537061437964,False,NONE
t_labF_CHEMBL1236104.label_implicit.qwen3.6-35b-a3b.r0.f7e30c53,t_labF_CHEMBL1236104,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.298587741330266,False,NONE
t_labF_CHEMBL1236104.label_explicit.qwen3.6-35b-a3b.r0.cd1d8305,t_labF_CHEMBL1236104,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.327173423022032,False,NONE
t_labF_CHEMBL124006.label_implicit.qwen3.6-35b-a3b.r0.8c464304,t_labF_CHEMBL124006,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43185,4.2719330210238695,False,NONE
t_labF_CHEMBL124006.label_explicit.qwen3.6-35b-a3b.r0.00dd1ea0,t_labF_CHEMBL124006,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43590,4.301949936896563,False,NONE
t_labF_CHEMBL1240755.label_implicit.qwen3.6-35b-a3b.r0.bc708c0e,t_labF_CHEMBL1240755,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.520752232521772,False,NONE
t_labF_CHEMBL1240755.label_explicit.qwen3.6-35b-a3b.r0.ce378e1f,t_labF_CHEMBL1240755,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.278537904843688,False,NONE
t_labF_CHEMBL1241268.label_implicit.qwen3.6-35b-a3b.r0.302934b5,t_labF_CHEMBL1241268,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.740386757999659,False,NONE
t_labF_CHEMBL1241268.label_explicit.qwen3.6-35b-a3b.r0.67e7c407,t_labF_CHEMBL1241268,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.253090972080827,False,NONE
t_labF_CHEMBL1241371.label_implicit.qwen3.6-35b-a3b.r0.5b9b38ac,t_labF_CHEMBL1241371,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.2079938519746065,False,NONE
t_labF_CHEMBL1241371.label_explicit.qwen3.6-35b-a3b.r0.91fa2fc1,t_labF_CHEMBL1241371,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.264397453516722,False,NONE
t_labF_CHEMBL1241420.label_implicit.qwen3.6-35b-a3b.r0.4ad8b2db,t_labF_CHEMBL1241420,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.375537162646651,False,NONE
t_labF_CHEMBL1241420.label_explicit.qwen3.6-35b-a3b.r0.ad8ad9b8,t_labF_CHEMBL1241420,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.267837131395936,False,NONE
t_labF_CHEMBL1241453.label_implicit.qwen3.6-35b-a3b.r0.dd23a746,t_labF_CHEMBL1241453,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.261979088187218,False,NONE
t_labF_CHEMBL1241453.label_explicit.qwen3.6-35b-a3b.r0.eb39550b,t_labF_CHEMBL1241453,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.263268256559968,False,NONE
t_labF_CHEMBL1241671.label_implicit.qwen3.6-35b-a3b.r0.049203f1,t_labF_CHEMBL1241671,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.220479363575578,False,NONE
t_labF_CHEMBL1241671.label_explicit.qwen3.6-35b-a3b.r0.e4bce50e,t_labF_CHEMBL1241671,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.225221423432231,False,NONE
t_labF_CHEMBL1242180.label_implicit.qwen3.6-35b-a3b.r0.e1973309,t_labF_CHEMBL1242180,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.257893508300185,False,NONE
t_labF_CHEMBL1242180.label_explicit.qwen3.6-35b-a3b.r0.244856f6,t_labF_CHEMBL1242180,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.310954580083489,False,NONE
t_labF_CHEMBL1253382.label_implicit.qwen3.6-35b-a3b.r0.045f82b0,t_labF_CHEMBL1253382,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.305365856736898,False,NONE
t_labF_CHEMBL1253382.label_explicit.qwen3.6-35b-a3b.r0.75383dbb,t_labF_CHEMBL1253382,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.245694486424327,False,NONE
t_labF_CHEMBL1254832.label_implicit.qwen3.6-35b-a3b.r0.60e7225f,t_labF_CHEMBL1254832,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.266107220202684,False,NONE
t_labF_CHEMBL1254832.label_explicit.qwen3.6-35b-a3b.r0.2578fce6,t_labF_CHEMBL1254832,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.280415251851082,False,NONE
t_labF_CHEMBL1255659.label_implicit.qwen3.6-35b-a3b.r0.bb66135a,t_labF_CHEMBL1255659,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.295016137883067,False,NONE
t_labF_CHEMBL1255659.label_explicit.qwen3.6-35b-a3b.r0.e4080c33,t_labF_CHEMBL1255659,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,5.478024933487177,False,NONE
t_labF_CHEMBL1255755.label_implicit.qwen3.6-35b-a3b.r0.0412b2f3,t_labF_CHEMBL1255755,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.220247590914369,False,NONE
t_labF_CHEMBL1255755.label_explicit.qwen3.6-35b-a3b.r0.8e8d4672,t_labF_CHEMBL1255755,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.21200736425817,False,NONE
t_labF_CHEMBL1255867.label_implicit.qwen3.6-35b-a3b.r0.87c9b0ad,t_labF_CHEMBL1255867,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.311016533523798,False,NONE
t_labF_CHEMBL1255867.label_explicit.qwen3.6-35b-a3b.r0.b50410d5,t_labF_CHEMBL1255867,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.241149753332138,False,NONE
t_labF_CHEMBL1256024.label_implicit.qwen3.6-35b-a3b.r0.8d34e2d4,t_labF_CHEMBL1256024,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.260044537484646,False,NONE
t_labF_CHEMBL1256024.label_explicit.qwen3.6-35b-a3b.r0.430c4614,t_labF_CHEMBL1256024,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.2842805571854115,False,NONE
t_labF_CHEMBL1256291.label_implicit.qwen3.6-35b-a3b.r0.6056c25a,t_labF_CHEMBL1256291,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.290455378592014,False,NONE
t_labF_CHEMBL1256291.label_explicit.qwen3.6-35b-a3b.r0.15cab50f,t_labF_CHEMBL1256291,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.240775115787983,False,NONE
t_labF_CHEMBL1256364.label_implicit.qwen3.6-35b-a3b.r0.1d0eefe9,t_labF_CHEMBL1256364,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.225656237453222,False,NONE
t_labF_CHEMBL1256364.label_explicit.qwen3.6-35b-a3b.r0.18daea92,t_labF_CHEMBL1256364,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.256597325205803,False,NONE
t_labF_CHEMBL1256390.label_implicit.qwen3.6-35b-a3b.r0.75e9183e,t_labF_CHEMBL1256390,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.262955324724317,False,NONE
t_labF_CHEMBL1256390.label_explicit.qwen3.6-35b-a3b.r0.e7d8af1c,t_labF_CHEMBL1256390,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.302400395274162,False,NONE
t_labF_CHEMBL1256697.label_implicit.qwen3.6-35b-a3b.r0.c93b68e9,t_labF_CHEMBL1256697,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.246276350691915,False,NONE
t_labF_CHEMBL1256697.label_explicit.qwen3.6-35b-a3b.r0.8d1250d1,t_labF_CHEMBL1256697,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.32859599776566,False,NONE
t_labF_CHEMBL1257056.label_implicit.qwen3.6-35b-a3b.r0.eca33666,t_labF_CHEMBL1257056,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.27468416839838,False,NONE
t_labF_CHEMBL1257056.label_explicit.qwen3.6-35b-a3b.r0.57ec19c0,t_labF_CHEMBL1257056,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.2901375368237495,False,NONE
t_labF_CHEMBL1257130.label_implicit.qwen3.6-35b-a3b.r0.df300140,t_labF_CHEMBL1257130,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43187,4.2427858002483845,False,NONE
t_labF_CHEMBL1257130.label_explicit.qwen3.6-35b-a3b.r0.cd29a0ae,t_labF_CHEMBL1257130,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43592,4.272596824914217,False,NONE
t_labF_CHEMBL125812.label_implicit.qwen3.6-35b-a3b.r0.201deea3,t_labF_CHEMBL125812,qwen3.6-35b-a3b,label_implicit,True,False,False,,,,,,1,0,43185,4.321567008271813,False,NONE
t_labF_CHEMBL125812.label_explicit.qwen3.6-35b-a3b.r0.4a199848,t_labF_CHEMBL125812,qwen3.6-35b-a3b,label_explicit,True,False,False,,,,,,1,0,43590,4.275458719581366,False,NONE
